date,open,high,low,close,volume
20/03/06,19.5841,19.7963,19.57,19.7256,67094100
21/03/06,19.768,19.959,19.5771,19.6195,73199600
22/03/06,19.1527,19.4498,18.9519,19.2022,145696100
23/03/06,19.1527,19.1669,18.8557,18.99,73682900
24/03/06,18.8981,19.2447,18.8274,19.1032,69157600
27/03/06,19.1103,19.3083,19.0961,19.1032,59908600
28/03/06,19.0961,19.2447,18.9618,19.0254,58520500
29/03/06,19.0608,19.2376,19.0396,19.1103,53150300
30/03/06,19.1032,19.372,19.0961,19.2588,54612000
31/03/06,19.3366,19.4788,19.2447,19.2447,62190500
03/04/06,19.57,19.6124,19.4073,19.4922,57605300
04/04/06,19.5205,19.6619,19.4286,19.5488,45470000
05/04/06,19.6973,19.7617,19.5488,19.6195,41539300
06/04/06,19.5629,19.6054,19.3578,19.4922,51885500
07/04/06,19.5064,19.6054,19.2588,19.273,47249400
10/04/06,19.2376,19.4073,19.2376,19.3012,39432000
11/04/06,19.2588,19.3225,19.0961,19.1881,42953400
12/04/06,19.1527,19.2376,19.0749,19.2376,32183000
13/04/06,19.1456,19.2376,19.0961,19.1456,28160000
17/04/06,19.1032,19.1315,18.9052,18.983,35796200
18/04/06,19.0254,19.4498,18.9688,19.2517,56272700
19/04/06,19.1527,19.2305,19.0678,19.1174,45111100
20/04/06,19.1244,19.2305,18.884,19.1174,45648300
21/04/06,19.2164,19.372,19.0961,19.2022,58528000
24/04/06,19.1386,19.273,19.082,19.1739,42318400
25/04/06,19.1598,19.2447,19.1103,19.1739,49222500
26/04/06,19.1456,19.2588,19.0961,19.1669,39190000
27/04/06,19.082,19.5417,19.0537,19.273,96509600
28/04/06,17.1582,17.328,16.9743,17.0804,591052200
01/05/06,17.2077,17.6816,17.038,17.1795,174800900
02/05/06,17.328,17.6816,16.9036,16.9814,190533500
03/05/06,16.9743,16.9885,16.3732,16.3873,211527100
04/05/06,16.5146,16.7409,16.3661,16.5783,171257400
05/05/06,16.7339,16.939,16.6349,16.8329,131604300
08/05/06,16.8683,17.6816,16.6278,16.7834,80693500
09/05/06,16.7975,16.9743,16.6136,16.7056,75345900
10/05/06,16.7409,16.8258,16.6844,16.8117,76563300
11/05/06,16.7692,16.8258,16.3732,16.4227,92916700
12/05/06,16.3732,16.5288,16.3024,16.3873,83115900
15/05/06,16.4013,16.4936,16.3516,16.4368,67314800
16/05/06,16.4439,17.0403,16.2664,16.3374,82095100
17/05/06,16.2522,16.3872,16.1386,16.1386,98598300
18/05/06,16.2167,16.4297,16.1599,16.2096,95476400
19/05/06,16.1812,16.2593,15.9895,16.0179,100071200
22/05/06,15.9611,16.3445,15.9398,16.2451,87322300
23/05/06,16.4049,16.6002,16.167,16.1812,79986300
24/05/06,16.3232,16.7137,16.3161,16.6853,107356700
25/05/06,16.735,16.9836,16.7137,16.8557,83052700
26/05/06,16.877,16.9551,16.7279,16.8415,46861600
30/05/06,16.7208,16.8699,16.4297,16.4368,52497500
31/05/06,16.5149,16.5788,16.0818,16.0818,120202000
01/06/06,16.1457,16.2167,16.0605,16.2025,80230800
02/06/06,16.238,16.3232,16.096,16.1599,73935600
05/06/06,16.1315,16.1386,15.9682,15.9753,63914100
06/06/06,16.0108,16.0179,15.6061,15.7126,126601300
07/06/06,15.7268,15.8972,15.6274,15.6487,73827500
08/06/06,15.6416,15.7694,15.599,15.6984,104126900
09/06/06,15.7268,15.7552,15.599,15.6416,52573800
12/06/06,15.5848,15.6913,15.4073,15.4144,74309700
13/06/06,15.4286,15.6416,15.2368,15.2724,113175300
14/06/06,15.3292,15.5777,15.3008,15.5351,86081500
15/06/06,15.6274,15.7127,15.4783,15.67,121577300
16/06/06,15.599,15.8191,15.4712,15.6913,147506500
19/06/06,15.7197,16.0463,15.7055,16.0108,129640900
20/06/06,16.0037,16.16,15.9753,16.0179,90598500
21/06/06,16.0534,16.4368,15.9966,16.3871,91660300
22/06/06,16.3729,16.451,16.1741,16.2451,76590600
23/06/06,16.2238,16.238,15.9753,15.9753,60532600
26/06/06,16.0818,16.2522,16.0676,16.2025,53644100
27/06/06,16.2522,16.4439,16.2167,16.2309,84759100
28/06/06,16.3019,16.5078,16.2664,16.4439,71906500
29/06/06,16.5575,16.7776,16.4865,16.6642,121395500
30/06/06,16.7137,16.7918,16.5433,16.5433,73048800
03/07/06,16.7066,16.8415,16.6498,16.8273,25711400
05/07/06,16.6711,16.6995,16.5433,16.5788,53093500
06/07/06,16.6498,16.7634,16.6285,16.6711,44775200
07/07/06,16.6072,16.7208,16.5433,16.5433,63168800
10/07/06,16.6356,16.7989,16.6001,16.6853,50565100
